p	effect	size
0.47490501403808594	1.04	20
0.13272666931152344	1.04	20
0.2305126190185547	1.04	20
0.14290618896484375	1.04	20
0.8694877624511719	1.04	20
0.069580078125	1.04	20
0.017181396484375	1.04	20
0.1230926513671875	1.04	20
0.9272785186767578	1.04	20
0.006389617919921875	1.04	20
0.3117942810058594	1.04	20
0.01531219482421875	1.04	20
0.6742229461669922	1.04	20
0.62151336669921875	1.04	20
0.09730720520019531	1.04	20
0.21616744995117188	1.04	20
0.002712249755859375	1.04	20
0.10539817810058594	1.04	20
0.7561664581298828	1.04	20
0.01068878173828125	1.04	20
0.34881019592285156	1.04	20
0.21616744995117188	1.04	20
0.1230926513671875	1.04	20
0.36827659606933594	1.04	20
0.00830841064453125	1.04	20
0.082550048828125	1.04	20
0.3299827575683594	1.04	20
0.05316925048828125	1.04	20
0.0758514404296875	1.04	20
0.082550048828125	1.04	20
0.0042209625244140625	1.04	20
0.3299827575683594	1.04	20
0.069580078125	1.04	20
0.039989471435546875	1.04	20
0.3117942810058594	1.04	20
0.26109886169433594	1.04	20
0.069580078125	1.04	20
0.11398696899414063	1.04	20
0.01923370361328125	1.04	20
0.8408222198486328	1.04	20
0.14290618896484375	1.04	20
0.01531219482421875	1.04	20
0.54587554931640625	1.04	20
0.039989471435546875	1.04	20
0.40909767150878906	1.04	20
0.36827659606933594	1.04	20
0.7285060882568359	1.04	20
0.03276824951171875	1.04	20
0.5705966949462891	1.04	20
0.026641845703125	1.04	20
0.15364646911621094	1.04	20
0.001209259033203125	1.04	20
0.4523754119873047	1.04	20
0.5705966949462891	1.04	20
0.2942523956298828	1.04	20
0.03623390197753906	1.04	20
0.09730720520019531	1.04	20
0.2942523956298828	1.04	20
2.613067626953125e-4	1.04	20
0.11398696899414063	1.04	20
0.05316925048828125	1.04	20
0.14290618896484375	1.04	20
0.2773551940917969	1.04	20
0.78412628173828125	1.04	20
0.0094356536865234375	1.04	20
0.49800872802734375	1.04	20
0.4304332733154297	1.04	20
0.002712249755859375	1.04	20
0.3299827575683594	1.04	20
0.36827659606933594	1.04	20
0.0023250579833984375	1.04	20
0.14290618896484375	1.04	20
0.03276824951171875	1.04	20
0.5216732025146484	1.04	20
8.50677490234375e-4	1.04	20
0.8408222198486328	1.04	20
0.5216732025146484	1.04	20
0.5958194732666016	1.04	20
0.03453673422336579	1.04	30
0.04490720853209496	1.04	30
0.05768792890012265	1.04	30
0.6701805889606477	1.04	30
0.29884414747357374	1.04	30
8.718203753232964e-4	1.04	30
0.006194991990923883	1.04	30
0.03453673422336579	1.04	30
0.02341014333069325	1.04	30
0.6850470732897521	1.04	30
0.009931510314345362	1.04	30
0.3387417849153281	1.04	30
0.005776492878794672	1.04	30
1.1058151721954358e-4	1.04	30
0.19807579927146438	1.04	30
0.9192965272814037	1.04	30
0.014538016170263292	1.04	30
0.07324407435953618	1.04	30
0.8078304156661035	1.04	30
0.01966081559658051	1.04	30
0.06355648860335351	1.04	30
0.5837570726871492	1.04	30
0.8393927440047265	1.04	30
0.823576943948865	1.04	30
0.0071114562451839464	1.04	30
0.1518869195133448	1.04	30
6.084088236093527e-4	1.04	30
0.45216434262692934	1.04	30
0.06355648860335351	1.04	30
0.07324407435953618	1.04	30
4.407577216625219e-5	1.04	30
0.024786051362752918	1.04	30
0.01130306161940098	1.04	30
0.03453673422336579	1.04	30
0.0698929112404585	1.04	30
0.35987792722880846	1.04	30
0.7000329215079547	1.04	30
0.5698575973510743	1.04	30
0.10039735585451127	1.04	30
0.0027663204818964018	1.04	30
0.05492162890732289	1.04	30
6.665531545877463e-4	1.04	30
0.08793856762349607	1.04	30
0.027741437777876857	1.04	30
0.006194991990923883	1.04	30
0.10039735585451127	1.04	30
1.5287101268768327e-4	1.04	30
0.11417667381465436	1.04	30
0.0698929112404585	1.04	30
0.012833733111619951	1.04	30
0.05226334743201733	1.04	30
0.01745366863906384	1.04	30
0.37074060738086706	1.04	30
0.01966081559658051	1.04	30
0.27100562863051897	1.04	30
0.24494642950594428	1.04	30
0.8871948085725309	1.04	30
0.5291051845997573	1.04	30
9.517744183540353e-4	1.04	30
0.01966081559658051	1.04	30
0.0040317941457033175	1.04	30
0.04265170544385911	1.04	30
0.7765688337385656	1.04	30
0.02341014333069325	1.04	30
0.01745366863906384	1.04	30
0.8871948085725309	1.04	30
0.014538016170263292	1.04	30
0.1048399042338133	1.04	30
0.05226334743201733	1.04	30
0.038418417796492584	1.04	30
0.04265170544385911	1.04	30
0.0013406034559011468	1.04	30
0.004664804786443712	1.04	30
0.007612137123942377	1.04	30
0.002020182088017465	1.04	30
8.718203753232964e-4	1.04	30
0.1705983951687813	1.04	30
0.612005613744259	1.04	30
0.30852076970040804	1.04	30
0.0040317941457033175	1.04	30
0.016431212425231937	1.04	30
0.11907656863331796	1.04	30
0.008142979815602304	1.04	30
0.02341014333069325	1.04	30
0.038418417796492584	1.04	30
0.030984809622168544	1.04	30
0.02341014333069325	1.04	30
0.30852076970040804	1.04	30
0.5425279382616283	1.04	30
0.09194962680339815	1.04	30
0.0027663204818964018	1.04	30
0.008142979815602304	1.04	30
0.010598260909318926	1.04	30
0.16418408229947093	1.04	30
0.0027663204818964018	1.04	30
0.08406547829508783	1.04	30
0.7610654737800361	1.04	30
0.05492162890732289	1.04	30
0.29884414747357374	1.04	30
0.06355648860335351	1.04	30
0.22855282202363017	1.04	30
0.04490720853209496	1.04	30
0.006194991990923883	1.04	30
0.03643499687314034	1.04	30
0.06056523136794568	1.04	30
0.008142979815602304	1.04	30
0.012047622352838518	1.04	30
0.01852948032319546	1.04	30
0.008142979815602304	1.04	30
0.7610654737800361	1.04	30
0.11907656863331796	1.04	30
7.29601830244065e-4	1.04	30
0.00501261278986931	1.04	30
0.27100562863051897	1.04	30
0.006639536470174791	1.04	30
0.007612137123942377	1.04	30
0.2534361053258181	1.04	30
0.07672121562063695	1.04	30
0.04971012100577355	1.04	30
0.4279546067118645	1.04	30
0.32846985757350927	1.04	30
0.09194962680339815	1.04	30
0.22855282202363017	1.04	30
0.4279546067118645	1.04	30
0.009301122277975084	1.04	30
0.0698929112404585	1.04	30
2.348795533180239e-6	1.04	30
0.09194962680339815	1.04	30
0.09610157273709775	1.04	30
0.0010381694883108148	1.04	30
0.5158484429121019	1.04	30
0.006194991990923883	1.04	30
0.43996676616370683	1.04	30
0.024786051362752918	1.04	30
0.26212227344512945	1.04	30
0.556113274767995	1.04	30
0.4161298982799054	1.04	30
0.0037444327026605623	1.04	30
8.718203753232964e-4	1.04	30
0.0014574769884347924	1.04	30
0.3387417849153281	1.04	30
0.4279546067118645	1.04	30
0.3387417849153281	1.04	30
9.517744183540353e-4	1.04	30
0.02622899413108826	1.04	30
0.01745366863906384	1.04	30
0.0025600902736186994	1.04	30
0.1839690934866667	1.04	30
0.06056523136794568	1.04	30
0.00501261278986931	1.04	30
0.09610157273709775	1.04	30
0.11417667381465436	1.04	30
0.05226334743201733	1.04	30
0.1579476743936539	1.04	30
0.006194991990923883	1.04	30
0.19807579927146438	1.04	30
0.32846985757350927	1.04	30
0.005776492878794672	1.04	30
0.1347350832074881	1.04	30
0.0040317941457033175	1.04	30
0.0023674946278333677	1.04	30
1.2333691120147719e-4	1.04	30
0.03272089920938016	1.04	30
0.20540969260036948	1.04	30
3.127548843622211e-4	1.04	30
0.16418408229947093	1.04	30
0.008142979815602304	1.04	30
0.07672121562063695	1.04	30
0.002020182088017465	1.04	30
0.03643499687314034	1.04	30
0.09194962680339815	1.04	30
0.008705463260412218	1.04	30
0.04490720853209496	1.04	30
0.027741437777876857	1.04	30
1.886002719402315e-4	1.04	30
0.005776492878794672	1.04	30
0.0014574769884347924	1.04	30
0.09194962680339815	1.04	30
0.5158484429121019	1.04	30
0.004664804786443712	1.04	30
0.640825403854251	1.04	30
0.0698929112404585	1.04	30
1.886002719402315e-4	1.04	30
0.5291051845997573	1.04	30
0.19807579927146438	1.04	30
0.26212227344512945	1.04	30
0.43996676616370683	1.04	30
0.015460003167390827	1.04	30
0.12413446232676507	1.04	30
0.1094320584088564	1.04	30
0.0037444327026605623	1.04	30
0.008705463260412218	1.04	30
0.012833733111619951	1.04	30
0.6554384250193835	1.04	30
0.0027663204818964018	1.04	30
0.22855282202363017	1.04	30
0.32846985757350927	1.04	30
0.02622899413108826	1.04	30
0.12413446232676507	1.04	30
0.03272089920938016	1.04	30
0.8393927440047265	1.04	30
0.0013406034559011468	1.04	30
0.010598260909318926	1.04	30
0.8393927440047265	1.04	30
0.001718590036034585	1.04	30
0.10039735585451127	1.04	30
0.001864006742835046	1.04	30
0.30852076970040804	1.04	30
0.024786051362752918	1.04	30
0.005776492878794672	1.04	30
0.27100562863051897	1.04	30
0.9838335812091829	1.04	30
0.012047622352838518	1.04	30
0.09610157273709775	1.04	30
0.04265170544385911	1.04	30
0.007612137123942377	1.04	30
0.05226334743201733	1.04	30
0.002020182088017465	1.04	30
0.556113274767995	1.04	30
0.19092952087521556	1.04	30
0.04971012100577355	1.04	30
0.19092952087521556	1.04	30
0.0015832837671041497	1.04	30
0.0037444327026605623	1.04	30
0.2800867818295956	1.04	30
6.917864084243781e-6	1.04	30
0.1839690934866667	1.04	30
0.0220988541841507	1.04	30
0.09194962680339815	1.04	30
1.1058151721954358e-4	1.04	30
0.1839690934866667	1.04	30
0.05768792890012265	1.04	30
0.013663241639733316	1.04	30
0.20540969260036948	1.04	30
9.517744183540353e-4	1.04	30
0.3387417849153281	1.04	30
0.0021877754479646696	1.04	30
0.0071114562451839464	1.04	30
0.0027663204818964018	1.04	30
0.0021877754479646696	1.04	30
0.07672121562063695	1.04	30
5.054883658885961e-4	1.04	30
0.005776492878794672	1.04	30
0.03643499687314034	1.04	30
0.007612137123942377	1.04	30
0.8552717231214048	1.04	30
0.45216434262692934	1.04	30
0.12413446232676507	1.04	30
0.19092952087521556	1.04	30
0.07324407435953618	1.04	30
0.2800867818295956	1.04	30
0.35987792722880846	1.04	30
0.027741437777876857	1.04	30
0.007612137123942377	1.04	30
0.05768792890012265	1.04	30
0.11907656863331796	1.04	30
0.006194991990923883	1.04	30
0.04725904949009419	1.04	30
0.03453673422336579	1.04	30
0.08032736182212831	1.04	30
0.03643499687314034	1.04	30
0.12935307621955874	1.04	30
0.19092952087521556	1.04	30
0.04048972204327584	1.04	30
0.14028304070234301	1.04	30
0.26212227344512945	1.04	30
0.2800867818295956	1.04	30
0.1094320584088564	1.04	30
0.1048399042338133	1.04	30
0.027741437777876857	1.04	30
2.091266214847567e-4	1.04	30
0.03643499687314034	1.04	30
0.04048972204327584	1.04	30
0.220646757632494	1.04	30
0.10039735585451127	1.04	30
0.08793856762349607	1.04	30
0.014538016170263292	1.04	30
0.1839690934866667	1.04	30
0.220646757632494	1.04	30
0.0698929112404585	1.04	30
0.05768792890012265	1.04	30
0.0027663204818964018	1.04	30
0.17719271034002307	1.04	30
0.01852948032319546	1.04	30
0.7151329666376115	1.04	30
0.05226334743201733	1.04	30
0.11907656863331796	1.04	30
0.47710648179054266	1.04	30
0.7303419969975949	1.04	30
0.030984809622168544	1.04	30
0.09610157273709775	1.04	30
0.007612137123942377	1.04	30
0.02622899413108826	1.04	30
0.12413446232676507	1.04	30
0.038418417796492584	1.04	30
0.47710648179054266	1.04	30
0.002020182088017465	1.04	30
0.03453673422336579	1.04	30
0.016431212425231937	1.04	30
0.9192965272814037	1.04	30
4.6010687947273303e-4	1.04	30
0.0220988541841507	1.04	30
0.9838335812091829	1.04	30
0.030984809622168544	1.04	30
0.006639536470174791	1.04	30
0.45216434262692934	1.04	30
0.04265170544385911	1.04	30
0.001718590036034585	1.04	30
0.009301122277975084	1.04	30
0.008705463260412218	1.04	30
0.0015832837671041497	1.04	30
0.038418417796492584	1.04	30
0.9838335812091829	1.04	30
0.010598260909318926	1.04	30
0.27100562863051897	1.04	30
0.006194991990923883	1.04	30
0.008142979815602304	1.04	30
0.04971012100577355	1.04	30
0.007612137123942377	1.04	30
0.06355648860335351	1.04	30
0.05768792890012265	1.04	30
8.718203753232964e-4	1.04	30
0.3387417849153281	1.04	30
0.35987792722880846	1.04	30
0.0021877754479646696	1.04	30
0.4044945035129786	1.04	30
0.02341014333069325	1.04	30
0.1518869195133448	1.04	30
0.05226334743201733	1.04	30
0.12935307621955874	1.04	30
0.30852076970040804	1.04	30
0.038418417796492584	1.04	30
0.1048399042338133	1.04	30
0.09194962680339815	1.04	30
0.09194962680339815	1.04	30
0.008705463260412218	1.04	30
0.9838335812091829	1.04	30
0.0698929112404585	1.04	30
1.6989745199680345e-4	1.04	30
0.14599949121475223	1.04	30
0.10039735585451127	1.04	30
9.902566671371471e-5	1.04	30
0.04265170544385911	1.04	30
0.23665234446525577	1.04	30
0.10039735585451127	1.04	30
0.010598260909318926	1.04	30
0.038418417796492584	1.04	30
0.12413446232676507	1.04	30
0.08406547829508783	1.04	30
0.35987792722880846	1.04	30
0.01852948032319546	1.04	30
0.20540969260036948	1.04	30
0.9515264742076398	1.04	30
0.7000329215079547	1.04	30
0.3930501807481051	1.04	30
0.01745366863906384	1.04	30
0.12935307621955874	1.04	30
0.21293285302817824	1.04	30
0.07672121562063695	1.04	30
0.30852076970040804	1.04	30
0.502761047333479	1.04	30
0.03272089920938016	1.04	30
0.01852948032319546	1.04	30
0.640825403854251	1.04	30
0.08406547829508783	1.04	30
0.007612137123942377	1.04	30
0.04725904949009419	1.04	30
0.01745366863906384	1.04	30
1.6989745199680345e-4	1.04	30
0.8552717231214048	1.04	30
0.024786051362752918	1.04	30
4.968419671058661e-5	1.04	30
5.973502993583685e-6	1.04	30
0.002020182088017465	1.04	30
0.4161298982799054	1.04	30
0.05226334743201733	1.04	30
0.001718590036034585	1.04	30
0.14599949121475223	1.04	30
0.1518869195133448	1.04	30
0.0021877754479646696	1.04	30
0.04265170544385911	1.04	30
0.9353986680507661	1.04	30
0.08793856762349607	1.04	30
0.0698929112404585	1.04	30
9.517744183540353e-4	1.04	30
0.17719271034002307	1.04	30
0.08032736182212831	1.04	30
0.0023674946278333677	1.04	30
0.19807579927146438	1.04	30
0.027741437777876857	1.04	30
0.05768792890012265	1.04	30
0.01852948032319546	1.04	30
0.01745366863906384	1.04	30
0.12413446232676507	1.04	30
0.016431212425231937	1.04	30
0.027741437777876857	1.04	30
0.14599949121475223	1.04	30
0.0011314544826745996	1.04	30
0.07672121562063695	1.04	30
0.01966081559658051	1.04	30
0.0013406034559011468	1.04	30
0.00501261278986931	1.04	30
0.1518869195133448	1.04	30
0.16418408229947093	1.04	30
0.020849851891398433	1.04	30
4.1839666664600416e-4	1.04	30
0.03272089920938016	1.04	30
0.19092952087521556	1.04	30
2.5628879666328457e-4	1.04	30
0.005776492878794672	1.04	30
4.1839666664600416e-4	1.04	30
0.009301122277975084	1.04	30
0.029325857758522037	1.04	30
0.30852076970040804	1.04	30
3.800932317972187e-4	1.04	30
0.220646757632494	1.04	30
0.8078304156661035	1.04	30
0.04725904949009419	1.04	30
0.12413446232676507	1.04	30
0.014538016170263292	1.04	30
0.2534361053258181	1.04	30
0.016431212425231937	1.04	30
0.6554384250193835	1.04	30
0.47710648179054266	1.04	30
4.6010687947273303e-4	1.04	30
0.1839690934866667	1.04	30
0.04490720853209496	1.04	30
0.01745366863906384	1.04	30
0.12413446232676507	1.04	30
0.02622899413108826	1.04	30
0.11417667381465436	1.04	30
0.220646757632494	1.04	30
0.03453673422336579	1.04	30
0.12413446232676507	1.04	30
1.6989745199680345e-4	1.04	30
0.0011314544826745996	1.04	30
0.9676735773682595	1.04	30
0.3183960802853108	1.04	30
0.23665234446525577	1.04	30
0.22855282202363017	1.04	30
0.1094320584088564	1.04	30
0.30852076970040804	1.04	30
0.1518869195133448	1.04	30
0.03453673422336579	1.04	30
0.0010381694883108148	1.04	30
0.16418408229947093	1.04	30
0.009301122277975084	1.04	30
0.04490720853209496	1.04	30
0.11417667381465436	1.04	30
0.010598260909318926	1.04	30
0.19807579927146438	1.04	30
0.029325857758522037	1.04	30
0.23665234446525577	1.04	30
4.1839666664600416e-4	1.04	30
0.009301122277975084	1.04	30
0.006639536470174791	1.04	30
0.03272089920938016	1.04	30
0.0698929112404585	1.04	30
0.01966081559658051	1.04	30
0.1579476743936539	1.04	30
0.16418408229947093	1.04	30
0.04048972204327584	1.04	30
0.03453673422336579	1.04	30
0.008705463260412218	1.04	30
0.3930501807481051	1.04	30
0.6554384250193835	1.04	30
0.21293285302817824	1.04	30
0.030984809622168544	1.04	30
0.2800867818295956	1.04	30
0.005382779985666277	1.04	30
0.05768792890012265	1.04	30
0.11907656863331796	1.04	30
0.038418417796492584	1.04	30
0.0071114562451839464	1.04	30
0.006639536470174791	1.04	30
0.1839690934866667	1.04	30
0.01130306161940098	1.04	30
0.220646757632494	1.04	30
0.5291051845997573	1.04	30
0.008705463260412218	1.04	30
0.01130306161940098	1.04	30
0.016431212425231937	1.04	30
0.0015832837671041497	1.04	30
0.2893662061542273	1.04	30
0.0037444327026605623	1.04	30
7.29601830244065e-4	1.04	30
0.04265170544385911	1.04	30
0.0025600902736186994	1.04	30
0.14599949121475223	1.04	30
0.5291051845997573	1.04	30
0.3492113798856736	1.04	30
0.020849851891398433	1.04	30
0.1579476743936539	1.04	30
0.06355648860335351	1.04	30
1.6989745199680345e-4	1.04	30
0.27100562863051897	1.04	30
0.12413446232676507	1.04	30
0.02622899413108826	1.04	30
0.8552717231214048	1.04	30
0.10039735585451127	1.04	30
7.978975772857673e-4	1.04	30
2.091266214847567e-4	1.04	30
0.06355648860335351	1.04	30
0.009931510314345362	1.04	30
0.502761047333479	1.04	30
0.0012321043759584436	1.04	30
0.0220988541841507	1.04	30
0.024786051362752918	1.04	30
0.1518869195133448	1.04	30
0.14028304070234301	1.04	30
0.006194991990923883	1.04	30
0.02622899413108826	1.04	30
2.091266214847567e-4	1.04	30
0.05768792890012265	1.04	30
0.27100562863051897	1.04	30
0.03643499687314034	1.04	30
0.08793856762349607	1.04	30
0.01130306161940098	1.04	30
0.14028304070234301	1.04	30
0.0220988541841507	1.04	30
0.015460003167390827	1.04	30
0.07672121562063695	1.04	30
0.014538016170263292	1.04	30
0.04490720853209496	1.04	30
0.2893662061542273	1.04	30
0.48984608799219137	1.04	30
0.1579476743936539	1.04	30
0.02341014333069325	1.04	30
0.012833733111619951	1.04	30
0.14028304070234301	1.04	30
0.11907656863331796	1.04	30
0.0032229889184236544	1.04	30
0.0220988541841507	1.04	30
0.04725904949009419	1.04	30
0.03453673422336579	1.04	30
0.09610157273709775	1.04	30
0.24494642950594428	1.04	30
6.084088236093527e-4	1.04	30
0.001718590036034585	1.04	30
0.09610157273709775	1.04	30
0.19807579927146438	1.04	30
0.008142979815602304	1.04	30
0.05492162890732289	1.04	30
0.3930501807481051	1.04	30
5.592592060565955e-5	1.04	30
0.0071114562451839464	1.04	30
0.0034751556813716906	1.04	30
0.07672121562063695	1.04	30
3.800932317972187e-4	1.04	30
0.015460003167390827	1.04	30
2.3666769266128567e-5	1.04	30
0.0013406034559011468	1.04	30
0.19807579927146438	1.04	30
0.07672121562063695	1.04	30
6.665531545877463e-4	1.04	30
0.4279546067118645	1.04	30
0.0010381694883108148	1.04	30
0.01745366863906384	1.04	30
0.04490720853209496	1.04	30
0.027741437777876857	1.04	30
0.024786051362752918	1.04	30
0.220646757632494	1.04	30
0.8552717231214048	1.04	30
0.07324407435953618	1.04	30
0.02622899413108826	1.04	30
0.0071114562451839464	1.04	30
0.012047622352838518	1.04	30
0.1705983951687813	1.04	30
0.19092952087521556	1.04	30
0.05226334743201733	1.04	30
0.48984608799219137	1.04	30
0.012047622352838518	1.04	30
0.001864006742835046	1.04	30
0.24494642950594428	1.04	30
0.027741437777876857	1.04	30
0.020849851891398433	1.04	30
7.29601830244065e-4	1.04	30
0.001864006742835046	1.04	30
0.01852948032319546	1.04	30
0.015460003167390827	1.04	30
0.03643499687314034	1.04	30
0.12413446232676507	1.04	30
0.17719271034002307	1.04	30
0.005776492878794672	1.04	30
0.2534361053258181	1.04	30
0.030984809622168544	1.04	30
0.3387417849153281	1.04	30
0.008142979815602304	1.04	30
0.4645450450479985	1.04	30
0.0010381694883108148	1.04	30
0.0023674946278333677	1.04	30
0.03272089920938016	1.04	30
0.06355648860335351	1.04	30
0.1347350832074881	1.04	30
0.5978077705949546	1.04	30
0.1347350832074881	1.04	30
0.05492162890732289	1.04	30
0.0032229889184236544	1.04	30
4.6010687947273303e-4	1.04	30
0.3183960802853108	1.04	30
0.4279546067118645	1.04	30
0.9032264724373819	1.04	30
0.0013406034559011468	1.04	30
0.009301122277975084	1.04	30
